REGIONNAME,SERVICEID,SERVICELONGNAME,SERVICETYPENAME,SUPPLIERID,SUPPLIERNAME,MEALPLANNAME,OPTIONID,OPTIONNAME,EXTRAID,EXTRANAME,OCCUPANCYTYPEID,OCCUPANCYTYPENAME,CHARGINGPOLICYID,CHARGINGPOLICYNAME,SEASONTYPEID,SEASONTYPENAME,SEASONSTARTDATE,SEASONENDDATE,ORGANISATIONSUPPLIERCONTRACTID,ORGANISATIONSUPPLIERCONTRACTNAME,CONTRACTDURATIONID,CONTRACTDURATIONNAME,CONTRACTDURATIONSTARTDATE,CONTRACTDURATIONENDDATE,CURRENCYISOCODE,BUYPRICE,MARGIN,SELLING
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,19831,Premier Room-Wnt Off-3 Hotel (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-03-01 00:00:00 +0530,2015-04-15 00:00:00 +0530,12342,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),12429,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),2014-10-01 00:00:00 +0530,2015-04-15 00:00:00 +0530,INR,38922,29.0003,54820
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,19831,Premier Room-Wnt Off-3 Hotel (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2014-11-06 00:00:00 +0530,2014-11-20 00:00:00 +0530,12342,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),12429,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),2014-10-01 00:00:00 +0530,2015-04-15 00:00:00 +0530,INR,42151,29.0004,59368
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,19831,Premier Room-Wnt Off-3 Hotel (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-02-01 00:00:00 +0530,2015-02-28 00:00:00 +0530,12342,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),12429,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),2014-10-01 00:00:00 +0530,2015-04-15 00:00:00 +0530,INR,42151,29.0004,59368
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,19831,Premier Room-Wnt Off-3 Hotel (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2014-12-20 00:00:00 +0530,2015-01-05 00:00:00 +0530,12342,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),12429,Pro-OberRajvilas(WnterOff)(1st Oct 14-15th Apr 15),2014-10-01 00:00:00 +0530,2015-04-15 00:00:00 +0530,INR,45380,29.0005,63916
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2015-11-14 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,52714,29.0008,74246
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2015-12-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,52714,29.0008,74246
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-01-04 00:00:00 +0530,2016-01-31 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,52714,29.0008,74246
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-03-01 00:00:00 +0530,2016-04-05 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,52714,29.0008,74246
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2016-11-14 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,56404,29.0006,79443
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-12-01 00:00:00 +0530,2016-12-22 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,56404,29.0006,79443
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2017-01-04 00:00:00 +0530,2017-01-31 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,56404,29.0006,79443
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2017-03-01 00:00:00 +0530,2017-04-05 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,56404,29.0006,79443
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2015-11-15 00:00:00 +0530,2015-11-30 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,56266,29.0001,79248
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2016-02-01 00:00:00 +0530,2016-02-29 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,56266,29.0001,79248
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2016-11-15 00:00:00 +0530,2016-11-30 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,60205,29.0001,84796
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2017-02-01 00:00:00 +0530,2017-02-28 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,60205,29.0001,84796
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,8,Season 03,2015-12-23 00:00:00 +0530,2016-01-03 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,84682,29.0003,119271
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,8,Season 03,2016-12-23 00:00:00 +0530,2017-01-03 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,90610,29.0001,127620
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,9,Season 04,2016-04-06 00:00:00 +0530,2016-09-30 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,34362,29.0011,48398
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62114,Luxury Tent-Multi Usage Offer (Single),,,1,Single,10,*Per Room Per Night,9,Season 04,2017-04-06 00:00:00 +0530,2017-09-30 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,36768,29.0001,51786
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2015-11-14 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,54515,29.0002,76782
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-12-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,54515,29.0002,76782
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-01-04 00:00:00 +0530,2016-01-31 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,54515,29.0002,76782
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-03-01 00:00:00 +0530,2016-04-05 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,54515,29.0002,76782
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2016-11-14 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,58332,29.0002,82158
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-12-01 00:00:00 +0530,2016-12-22 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,58332,29.0002,82158
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-01-04 00:00:00 +0530,2017-01-31 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,58332,29.0002,82158
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-03-01 00:00:00 +0530,2017-04-05 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,58332,29.0002,82158
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-11-15 00:00:00 +0530,2015-11-30 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,58067,29.0004,81785
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2016-02-01 00:00:00 +0530,2016-02-29 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,58067,29.0004,81785
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2016-11-15 00:00:00 +0530,2016-11-30 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,62132,29.0001,87510
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2017-02-01 00:00:00 +0530,2017-02-28 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,62132,29.0001,87510
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2015-12-23 00:00:00 +0530,2016-01-03 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,86483,29.0005,121808
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2016-12-23 00:00:00 +0530,2017-01-03 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,92537,29.0001,130334
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2016-04-06 00:00:00 +0530,2016-09-30 00:00:00 +0530,33116,Raj Vilas (1 Oct 15-30 Sep 16),33335,Raj Vilas (1 Oct 15-30 Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,36163,29.0002,50934
Jaipur,11152,Oberoi Rajvilas  (Multi usage-2 or more Oberoi Vilas hotels)),Accommodation,5,Oberoi Group of Hotels,Breakfast,62115,Luxury Tent-Multi Usage Offer  (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2017-04-06 00:00:00 +0530,2017-09-30 00:00:00 +0530,33145,Pro-RajVilas (1 Oct 16-30 Sep 17),33364,Pro-RajVilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,38695,29,54500
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6734,Extra Bed (Adult),,,14,*Per Person Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-12-22 00:00:00 +0530,24689,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),24821,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,6000,29.0024,8451
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6734,Extra Bed (Adult),,,14,*Per Person Per Night,6,Season 01,2015-01-07 00:00:00 +0530,2015-03-31 00:00:00 +0530,24689,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),24821,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,6000,29.0024,8451
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6734,Extra Bed (Adult),,,14,*Per Person Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,24690,Pro-Taj Jai Mahal-Family Getaway(1 Oct 15-31 Mar 16),24822,Pro-Taj Mahal-Family Getaway(1 Oct 15-31 Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,6600,29.0017,9296
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6734,Extra Bed (Adult),,,14,*Per Person Per Night,6,Season 01,2016-01-07 00:00:00 +0530,2016-03-31 00:00:00 +0530,24690,Pro-Taj Jai Mahal-Family Getaway(1 Oct 15-31 Mar 16),24822,Pro-Taj Mahal-Family Getaway(1 Oct 15-31 Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,6600,29.0017,9296
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6735,Extra Bed (Child),1,Single,14,*Per Person Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-12-22 00:00:00 +0530,24689,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),24821,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,3000,29.0108,4226
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6735,Extra Bed (Child),1,Single,14,*Per Person Per Night,6,Season 01,2015-01-07 00:00:00 +0530,2015-03-31 00:00:00 +0530,24689,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),24821,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,3000,29.0108,4226
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6735,Extra Bed (Child),1,Single,14,*Per Person Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,24690,Pro-Taj Jai Mahal-Family Getaway(1 Oct 15-31 Mar 16),24822,Pro-Taj Mahal-Family Getaway(1 Oct 15-31 Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,3300,29.0017,4648
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,,,6735,Extra Bed (Child),1,Single,14,*Per Person Per Night,6,Season 01,2016-01-07 00:00:00 +0530,2016-03-31 00:00:00 +0530,24690,Pro-Taj Jai Mahal-Family Getaway(1 Oct 15-31 Mar 16),24822,Pro-Taj Mahal-Family Getaway(1 Oct 15-31 Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,3300,29.0017,4648
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21429,Luxury Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-04-01 00:00:00 +0530,2014-09-30 00:00:00 +0530,19941,Taj Jai Mahal-Family Getaway(1 Apr 14-30 Sep 14),20050,Taj Jai Mahal-Family Getaway(1 Apr 14-30 Sep 14),2014-04-01 00:00:00 +0530,2014-09-30 00:00:00 +0530,INR,7785,29.0013,10965
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21429,Luxury Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-12-22 00:00:00 +0530,24689,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),24821,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,16219,29.001,22844
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21429,Luxury Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-01-07 00:00:00 +0530,2015-03-31 00:00:00 +0530,24689,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),24821,Taj Jai Mahal-Family Getaway(1 Oct 14-31 Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,16219,29.001,22844
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21429,Luxury Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-04-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,19942,Pro-Taj Jai Mahal-Family Getaway(1 Apr 15-30 Sep 15),20051,Pro-Taj Jai MahalFamilyGetaway(1 Apr 15-30 Sep 15),2015-04-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,8564,29.0001,12062
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21429,Luxury Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,24690,Pro-Taj Jai Mahal-Family Getaway(1 Oct 15-31 Mar 16),24822,Pro-Taj Mahal-Family Getaway(1 Oct 15-31 Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,17841,29.0023,25129
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21429,Luxury Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-01-07 00:00:00 +0530,2016-03-31 00:00:00 +0530,24690,Pro-Taj Jai Mahal-Family Getaway(1 Oct 15-31 Mar 16),24822,Pro-Taj Mahal-Family Getaway(1 Oct 15-31 Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,17841,29.0023,25129
Jaipur,12448,Taj Jai Mahal Palace(Taj Family Getaway Offer),Accommodation,142,Taj Jai Mahal Palace,Breakfast,21432,Luxury Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-04-01 00:00:00 +0530,2014-09-30 00:00:00 +0530,19941,Taj Jai Mahal-Family Getaway(1 Apr 14-30 Sep 14),20050,Taj Jai Mahal-Family Getaway(1 Apr 14-30 Sep 14),2014-04-01 00:00:00 +0530,2014-09-30 00:00:00 +0530,INR,6920,29.0037,9747
